id,category,query1,query2,label
273,咳血,葵花胃康灵胶囊哪个牌子比较好,胃溃疡可以用胃康灵胶囊效果怎么样,0.0
274,咳血,葵花胃康灵胶囊哪个牌子比较好,慢性浅表性胃炎可以服用葵花胃康灵胶囊吗,0.0
275,咳血,您好益肺清化颗粒是甜的吗,您好益肺清化颗粒甜不甜,1.0
276,咳血,您好益肺清化颗粒是甜的吗,您好益肺清化颗粒是不是甜的,1.0
277,咳血,您好益肺清化颗粒是甜的吗,有肺结节可以吃益肺清化颗粒吗,0.0
278,咳血,您好益肺清化颗粒是甜的吗,益肺清化颗粒有什么作用,0.0
279,咳血,您好益肺清化颗粒是甜的吗,益肺清化颗粒能缓解肺癌的症状吗,0.0
280,咳血,服用富露施可能会出现哪些不良反应,服用富露施会导致哪些不良反应呢,1.0
281,咳血,服用富露施可能会出现哪些不良反应,服用富露施会有哪些副作用,1.0
282,咳血,服用富露施可能会出现哪些不良反应,哮喘患者禁止服用富露施吗,0.0
283,咳血,服用富露施可能会出现哪些不良反应,服用富露施可以治疗急性支气管炎吗,0.0
284,咳血,服用富露施可能会出现哪些不良反应,富露施是一种祛痰药吗,0.0
285,咳血,消化不良能不能服用百补增力丸,消化不良能吃百补增力丸吗,1.0
286,咳血,消化不良能不能服用百补增力丸,百补增力丸能治消化不良吗,1.0
287,咳血,消化不良能不能服用百补增力丸,百补增力丸可治疗腰腿疼痛消化不良吗,0.0
288,咳血,消化不良能不能服用百补增力丸,百补增力丸是中成药处方药吗,0.0
289,咳血,消化不良能不能服用百补增力丸,可以长期服用百补增力丸吗,0.0
290,咳血,你好请问达肺草有哪些作用,你好请问达肺草有哪些功效,1.0
291,咳血,你好请问达肺草有哪些作用,你好请问达肺草有哪些疗效,1.0
292,咳血,你好请问达肺草有哪些作用,服用达肺草需要注意什么吗,0.0
293,咳血,你好请问达肺草有哪些作用,达肺草能和那种药同时服用,0.0
294,咳血,你好请问达肺草有哪些作用,达肺草治感冒咳嗽吗,0.0
295,咳血,服用达肺草需要注意什么吗,服用达肺草需要注意哪些事项,1.0
296,咳血,服用达肺草需要注意什么吗,服用达肺草注意事项有哪些,1.0
297,咳血,服用达肺草需要注意什么吗,达肺草是纯中药吗,0.0
298,咳血,服用达肺草需要注意什么吗,服用达肺草有什么不良反应,0.0
299,咳血,服用达肺草需要注意什么吗,患有肺癌，肺结核的病人都能服用达肺草吗,0.0
300,咳血,服用达肺草有什么注意事项呢,服用达肺草的注意事项有哪些,1.0
301,咳血,服用达肺草有什么注意事项呢,服用达肺草应该注意哪些事项,1.0
302,咳血,服用达肺草有什么注意事项呢,服用达肺草可以治什么病,0.0
303,咳血,服用达肺草有什么注意事项呢,患有三高的病人能服用达肺草吗,0.0
304,咳血,服用达肺草有什么注意事项呢,气管炎的患者需要服用达肺草吗,0.0
305,咳血,请问服用达肺草的不良反应有什么呢,请问服用达肺草的不良反应有哪些呢,1.0
306,咳血,请问服用达肺草的不良反应有什么呢,请问服用达肺草会导致什么样的副作用 ,1.0
307,咳血,请问服用达肺草的不良反应有什么呢,哮喘病人可以服用达肺草吗,0.0
308,咳血,请问服用达肺草的不良反应有什么呢,服用达肺草能吃辛辣油腻的食物吗,0.0
309,咳血,请问服用达肺草的不良反应有什么呢,肺癌病人可以长期服用达肺草吗,0.0
310,咳血,请问痰喘服用达肺草的效果怎么样呢,服用达肺草治疗痰喘的效果如何,1.0
311,咳血,请问痰喘服用达肺草的效果怎么样呢,请问痰喘服用达肺草的效果好吗,1.0
312,咳血,请问痰喘服用达肺草的效果怎么样呢,咳血能服用达肺草吗,0.0
313,咳血,请问痰喘服用达肺草的效果怎么样呢,服用达肺草的同时能吃别的药吗,0.0
314,咳血,请问痰喘服用达肺草的效果怎么样呢,达肺草能治疗肺纤维化吗,0.0
315,咳血,近期在吃达肺草痰中带血用这个效果好吗,最近吃达肺草这个药，治疗痰中有血效果怎么样,1.0
316,咳血,近期在吃达肺草痰中带血用这个效果好吗,服用达肺草治疗痰中带血的效果如何,1.0
317,咳血,近期在吃达肺草痰中带血用这个效果好吗,达肺草治疗慢性支气管炎效果如何,0.0
318,咳血,近期在吃达肺草痰中带血用这个效果好吗,达肺草痰治疗哮喘效果怎么样,0.0
319,咳血,近期在吃达肺草痰中带血用这个效果好吗,服用达肺草在饮食上有什么要求吗,0.0
320,支原体肺炎,小儿肺炎支原体肺炎有后遗症吗,小儿肺炎支原体肺炎会留下后遗症吗？,1.0
321,支原体肺炎,小儿肺炎支原体肺炎有后遗症吗,小儿肺炎支原体肺炎有没有后遗症?,1.0
322,支原体肺炎,小儿肺炎支原体肺炎有后遗症吗,儿童支原体肺炎复发率高不？,0.0
323,支原体肺炎,小儿肺炎支原体肺炎有后遗症吗,支原体肺炎可以自愈吗？,0.0
324,支原体肺炎,小儿肺炎支原体肺炎有后遗症吗,小儿支原体肺炎好治不？,0.0
325,支原体肺炎,治支原体肺炎红霉素好不好,治支原体肺炎用红霉素好吗？,1.0
326,支原体肺炎,治支原体肺炎红霉素好不好,治支原体肺炎服用红霉素好不好？,1.0
327,支原体肺炎,治支原体肺炎红霉素好不好,支原体肺炎打几天红霉素能好嘛？,0.0
328,支原体肺炎,治支原体肺炎红霉素好不好,支原体肺炎用头孢吗？,0.0
329,支原体肺炎,治支原体肺炎红霉素好不好,支原体肺炎治疗要多长时间用红霉素？,0.0
330,支原体肺炎,肺炎支原体是阳性是怎么引起的,肺炎支原体阳性是什么引起的？,1.0
331,支原体肺炎,肺炎支原体是阳性是怎么引起的,肺炎支原体阳性是什么原因导致的？,1.0
332,支原体肺炎,肺炎支原体是阳性是怎么引起的,肺炎支原体阳性的症状有哪些？,0.0
333,支原体肺炎,肺炎支原体是阳性是怎么引起的,肺炎支原体阳性传染么？,0.0
334,支原体肺炎,肺炎支原体是阳性是怎么引起的,肺炎支原体衣原体阳性是什么意思？,0.0
335,支原体肺炎,支原体肺炎症状有哪些？,支原体肺炎的症状有什么？,1.0
336,支原体肺炎,支原体肺炎症状有哪些？,支原体肺炎表现有哪些？,1.0
337,支原体肺炎,支原体肺炎症状有哪些？,支原体肺炎有哪些治疗措施？,0.0
338,支原体肺炎,支原体肺炎症状有哪些？,支原体肺炎有哪些好的疗法？,0.0
339,支原体肺炎,支原体肺炎症状有哪些？,支原体肺炎检查有哪些？,0.0
340,支原体肺炎,支原体肺炎怎样治疗和食疗,支原体感染引发的肺炎如何治疗以及食疗呀？,1.0
341,支原体肺炎,支原体肺炎怎样治疗和食疗,怎样治疗和如何食疗支原体肺炎？,1.0
342,支原体肺炎,支原体肺炎怎样治疗和食疗,肺炎支原体感染症状是什么？,0.0
343,支原体肺炎,支原体肺炎怎样治疗和食疗,什么是肺炎支原体感染？,0.0
344,支原体肺炎,支原体肺炎怎样治疗和食疗,肺炎支原体感染需要住院吗？,0.0
345,支原体肺炎,小孩支原体肺炎会传染吗,小孩支原体肺炎是否传染？,1.0
346,支原体肺炎,小孩支原体肺炎会传染吗,小孩支原体肺炎会不会传染？,1.0
347,支原体肺炎,小孩支原体肺炎会传染吗,小孩支原体肺炎的症状有哪些啊？,0.0
348,支原体肺炎,小孩支原体肺炎会传染吗,小孩支原体肺炎严重吗？,0.0
349,支原体肺炎,小孩支原体肺炎会传染吗,小孩支原体肺炎多久能好？,0.0
350,支原体肺炎,小儿支原体肺炎怎样能彻底治愈,小儿支原体肺炎如何根治？,
351,支原体肺炎,小儿支原体肺炎怎样能彻底治愈,小儿支原体肺炎怎样可以彻底治好？,
352,支原体肺炎,小儿支原体肺炎怎样能彻底治愈,小孩支原体肺炎多久能痊愈？,
353,支原体肺炎,小儿支原体肺炎怎样能彻底治愈,如何诊断小儿支原体肺炎？,
354,支原体肺炎,小儿支原体肺炎怎样能彻底治愈,小儿支原体肺炎有哪些病症？,
355,支原体肺炎,得支原体肺炎怎么办啊？,得支原体肺炎如何是好？,1.0
356,支原体肺炎,得支原体肺炎怎么办啊？,得支原体肺炎怎么治疗？,1.0
357,支原体肺炎,得支原体肺炎怎么办啊？,支原体肺炎是什么？,0.0
358,支原体肺炎,得支原体肺炎怎么办啊？,支原体肺炎怎么诊断？,0.0
359,支原体肺炎,得支原体肺炎怎么办啊？,得支原体肺炎传染吗？,0.0
360,支原体肺炎,小儿肺炎支原体抗体弱阳性？,小儿肺炎支原体抗体弱阳性是什么意思？,1.0
361,支原体肺炎,小儿肺炎支原体抗体弱阳性？,小儿肺炎支原体抗体弱阳性的含义是什么？,1.0
362,支原体肺炎,小儿肺炎支原体抗体弱阳性？,肺炎支原体弱阳性怎么治疗？,0.0
363,支原体肺炎,小儿肺炎支原体抗体弱阳性？,儿童肺炎支原体抗体弱阳性严重吗？,0.0
364,支原体肺炎,小儿肺炎支原体抗体弱阳性？,儿童肺炎支原体抗体阳性吃什么药？,0.0
365,支原体肺炎,小儿支原体肺炎治愈后的咳嗽,支原体肺炎痊愈后还会咳嗽吗？,1.0
366,支原体肺炎,小儿支原体肺炎治愈后的咳嗽,支原体肺炎痊愈后会不会还咳嗽？,1.0
367,支原体肺炎,小儿支原体肺炎治愈后的咳嗽,支原体肺炎康复期咳嗽怎么办？,0.0
368,支原体肺炎,小儿支原体肺炎治愈后的咳嗽,支原体感染肺炎好治疗吗？,0.0
369,支原体肺炎,小儿支原体肺炎治愈后的咳嗽,小孩支原体肺炎咳嗽可以吃鸽子吗？,0.0
370,支原体肺炎,小儿推拿能治疗支原体肺炎吗,小儿推拿能否治疗支原体肺炎？,1.0
371,支原体肺炎,小儿推拿能治疗支原体肺炎吗,小儿推拿可以治支原体肺炎吗？,1.0
372,支原体肺炎,小儿推拿能治疗支原体肺炎吗,孩子支原体咳嗽有什么按摩方法？,0.0
373,支原体肺炎,小儿推拿能治疗支原体肺炎吗,孩子支原体咳嗽怎么回事？,0.0
374,支原体肺炎,小儿推拿能治疗支原体肺炎吗,孩子支原体咳嗽吃什么好？,0.0
375,支原体肺炎,小孩得了支原体肺炎用什么药治最好？,小孩得了支原体肺炎什么药效果好？,1.0
376,支原体肺炎,小孩得了支原体肺炎用什么药治最好？,小孩得了支原体肺炎用什么药最管用？,1.0
377,支原体肺炎,小孩得了支原体肺炎用什么药治最好？,小儿支原体肺炎一般如何医治？,0.0
378,支原体肺炎,小孩得了支原体肺炎用什么药治最好？,小孩支原体肺炎严重吗？,0.0
379,支原体肺炎,小孩得了支原体肺炎用什么药治最好？,小孩支原体肺炎饮食上吃什么好？,0.0
380,支原体肺炎,你家小孩子得了支原体肺炎怎么办？,孩子得了支原体肺炎怎么办才好？,1.0
381,支原体肺炎,你家小孩子得了支原体肺炎怎么办？,你家小孩子得了支原体肺炎该怎么做？,1.0
382,支原体肺炎,你家小孩子得了支原体肺炎怎么办？,小孩子得了支原体肺炎会传染吗？,0.0
383,支原体肺炎,你家小孩子得了支原体肺炎怎么办？,得了支原体肺炎有什么症状？,0.0
384,支原体肺炎,你家小孩子得了支原体肺炎怎么办？,支原体肺炎能治好吗？,0.0
385,支原体肺炎,如何正规治疗小儿支原体肺炎,怎么正规治疗小儿支原体肺炎？,1.0
386,支原体肺炎,如何正规治疗小儿支原体肺炎,正规治疗小儿支原体肺炎怎么治？,1.0
387,支原体肺炎,如何正规治疗小儿支原体肺炎,小儿支原体肺炎的后果是什么？,0.0
388,支原体肺炎,如何正规治疗小儿支原体肺炎,小儿支原体肺炎症状有哪些？,0.0
389,支原体肺炎,如何正规治疗小儿支原体肺炎,小儿支原体肺炎如何预防？,0.0
390,支原体肺炎,支原体肺炎的症状及治疗方法是什么,支原体肺炎有什么症状治疗支原体肺炎的方法有哪些?,1.0
391,支原体肺炎,支原体肺炎的症状及治疗方法是什么,支原体肺炎有哪些症状有什么治疗方法？,1.0
392,支原体肺炎,支原体肺炎的症状及治疗方法是什么,肺炎衣原体与肺炎支原体有什么区别？,0.0
393,支原体肺炎,支原体肺炎的症状及治疗方法是什么,肺炎支原体培养及药敏的检验单怎么看？,0.0
394,支原体肺炎,支原体肺炎的症状及治疗方法是什么,小儿支原体与小儿支原体肺炎相同吗？,0.0
395,支原体肺炎,宝宝支原体肺炎感染的症状有哪些？,宝宝肺炎支原体感染的症状是什么？,1.0
396,支原体肺炎,宝宝支原体肺炎感染的症状有哪些？,宝宝支原体肺炎感染有什么症状？,1.0
397,支原体肺炎,宝宝支原体肺炎感染的症状有哪些？,宝宝肺炎支原体感染多久能好？,0.0
398,支原体肺炎,宝宝支原体肺炎感染的症状有哪些？,宝宝肺炎支原体感染要住院?,0.0
399,支原体肺炎,宝宝支原体肺炎感染的症状有哪些？,宝宝肺炎支原体感染用什么方法治疗？,0.0
400,支原体肺炎,肺炎支原体肺炎怎么治疗,怎么治疗肺炎支原体肺炎？,1.0
401,支原体肺炎,肺炎支原体肺炎怎么治疗,肺炎支原体肺炎如何治疗？,1.0
402,支原体肺炎,肺炎支原体肺炎怎么治疗,支原体肺炎表现有哪些？,0.0
403,支原体肺炎,肺炎支原体肺炎怎么治疗,支原体肺炎可以自愈吗？,0.0
404,支原体肺炎,肺炎支原体肺炎怎么治疗,肺炎支原体感染症状是什么？,0.0
405,支原体肺炎,支原体肺炎要怎么诊断检查,怎么诊断检查支原体肺炎？,1.0
406,支原体肺炎,支原体肺炎要怎么诊断检查,怎么能诊断检查出支原体肺炎？,1.0
407,支原体肺炎,支原体肺炎要怎么诊断检查,"肺炎支原体,需要怎么治疗？",0.0
408,支原体肺炎,支原体肺炎要怎么诊断检查,支原体肺炎抽血检查要空腹吗？,0.0
409,支原体肺炎,支原体肺炎要怎么诊断检查,如何看支原体肺炎检查报告？,0.0
410,支原体肺炎,请问顺尔宁能治疗支原体肺炎吗,顺尔宁能不能治疗支原体肺炎？,1.0
411,支原体肺炎,请问顺尔宁能治疗支原体肺炎吗,治疗支原体肺炎可以用顺尔宁吗？,1.0
412,支原体肺炎,请问顺尔宁能治疗支原体肺炎吗,顺尔宁有什么副作用？,0.0
413,支原体肺炎,请问顺尔宁能治疗支原体肺炎吗,支原体肺炎有什么症状？,0.0
414,支原体肺炎,请问顺尔宁能治疗支原体肺炎吗,治疗支原体肺炎的方法有哪些?,0.0
415,支原体肺炎,小儿支原体肺炎有什么症状,小儿支原体肺炎的症状有哪些？,1.0
416,支原体肺炎,小儿支原体肺炎有什么症状,小儿支原体肺炎症状是什么？,1.0
417,支原体肺炎,小儿支原体肺炎有什么症状,小儿支原体肺炎怎么治？,0.0
418,支原体肺炎,小儿支原体肺炎有什么症状,小儿支原体肺炎怎么办？,0.0
419,支原体肺炎,小儿支原体肺炎有什么症状,什么是肺炎支原体感染？,0.0
420,支原体肺炎,肺炎支原体发高烧怎么办,肺炎支原体发高烧如何是好？,1.0
421,支原体肺炎,肺炎支原体发高烧怎么办,肺炎支原体发高烧怎么处理？,1.0
422,支原体肺炎,肺炎支原体发高烧怎么办,请问支原体感染有什么症状？,0.0
423,支原体肺炎,肺炎支原体发高烧怎么办,发高烧肺炎支原体感染怎么治疗？,0.0
424,支原体肺炎,肺炎支原体发高烧怎么办,肺炎支原体发烧几天？,0.0
425,支原体肺炎,肺炎支原体发高烧怎么办,肺炎支原体发高烧如何处理？,1.0
426,支原体肺炎,肺炎支原体发高烧怎么办,肺炎支原体发高烧不退该怎么做？,1.0
427,支原体肺炎,肺炎支原体发高烧怎么办,肺炎支原体发高烧严重吗？,0.0
428,支原体肺炎,肺炎支原体发高烧怎么办,肺炎支原体发高烧能吃退烧药吗？,0.0
429,支原体肺炎,肺炎支原体发高烧怎么办,肺炎支原体有什么症状？,0.0
430,支原体肺炎,肺炎支原体弱阳性怎么治疗最佳,怎么治疗肺炎支原体弱阳性最好？,1.0
